0.000000	0.600000
0.015038	0.712782
0.030075	0.825564
0.045113	0.938346
0.060150	1.051128
0.075188	1.163910
0.090226	1.276692
0.105263	1.389474
0.120301	1.500000
0.135338	1.500000
0.150376	1.500000
0.165414	1.500000
0.180451	1.500000
0.195489	1.500000
0.210526	1.500000
0.225564	1.500000
0.240602	1.500000
0.255639	1.500000
0.270677	1.500000
0.285714	1.500000
0.300752	1.500000
0.315789	1.500000
0.330827	1.500000
0.345865	1.500000
0.360902	1.500000
0.375940	1.500000
0.390977	1.500000
0.406015	1.500000
0.421053	1.500000
0.436090	1.500000
0.451128	1.500000
0.466165	1.500000
0.481203	1.500000
0.496241	1.500000
0.511278	1.500000
0.526316	1.500000
0.541353	1.500000
0.556391	1.500000
0.571429	1.500000
0.586466	1.500000
0.601504	1.496250
0.616541	1.459756
0.631579	1.425000
0.646617	1.391860
0.661654	1.360227
0.676692	1.330000
0.691729	1.301087
0.706767	1.273404
0.721805	1.246875
0.736842	1.221429
0.751880	1.197000
0.766917	1.173529
0.781955	1.150962
0.796992	1.129245
0.812030	1.108333
0.827068	1.088182
0.842105	1.068750
0.857143	1.050000
0.872180	1.031897
0.887218	1.014407
0.902256	0.997500
0.917293	0.981148
0.932331	0.965323
0.947368	0.950000
0.962406	0.935156
0.977444	0.920769
0.992481	0.906818
1.007519	0.893284
1.022556	0.880147
1.037594	0.867391
1.052632	0.855000
1.067669	0.842958
1.082707	0.831250
1.097744	0.819863
1.112782	0.808784
1.127820	0.798000
1.142857	0.787500
1.157895	0.777273
1.172932	0.767308
1.187970	0.757595
1.203008	0.748125
1.218045	0.738889
1.233083	0.729878
1.248120	0.721084
1.263158	0.712500
1.278195	0.704118
1.293233	0.695930
1.308271	0.687931
1.323308	0.680114
1.338346	0.672472
1.353383	0.665000
1.368421	0.657692
1.383459	0.650543
1.398496	0.643548
1.413534	0.636702
1.428571	0.630000
1.443609	0.623438
1.458647	0.617010
1.473684	0.610714
1.488722	0.604545
1.503759	0.598500
1.518797	0.592574
1.533835	0.586765
1.548872	0.581068
1.563910	0.575481
1.578947	0.570000
1.593985	0.564623
1.609023	0.559346
1.624060	0.554167
1.639098	0.549083
1.654135	0.544091
1.669173	0.539189
1.684211	0.534375
1.699248	0.529646
1.714286	0.525000
1.729323	0.520435
1.744361	0.515948
1.759398	0.511538
1.774436	0.507203
1.789474	0.502941
1.804511	0.498750
1.819549	0.494628
1.834586	0.490574
1.849624	0.486585
1.864662	0.482661
1.879699	0.478800
1.894737	0.475000
1.909774	0.471260
1.924812	0.467578
1.939850	0.463953
1.954887	0.460385
1.969925	0.456870
1.984962	0.453409
2.000000	0.450000
2.015038	0.446642
2.030075	0.443333
2.045113	0.440074
2.060150	0.436861
2.075188	0.433696
2.090226	0.430576
2.105263	0.427500
2.120301	0.424468
2.135338	0.421479
2.150376	0.418531
2.165414	0.415625
2.180451	0.412759
2.195489	0.409932
2.210526	0.407143
2.225564	0.404392
2.240602	0.401678
2.255639	0.399000
2.270677	0.396358
2.285714	0.393750
2.300752	0.391176
2.315789	0.388636
2.330827	0.386129
2.345865	0.383654
2.360902	0.381210
2.375940	0.378797
2.390977	0.376415
2.406015	0.374063
2.421053	0.371739
2.436090	0.369444
2.451128	0.367178
2.466165	0.364939
2.481203	0.362727
2.496241	0.360542
2.511278	0.358383
2.526316	0.356250
2.541353	0.354142
2.556391	0.352059
2.571429	0.350000
2.586466	0.347965
2.601504	0.345954
2.616541	0.343966
2.631579	0.342000
2.646617	0.340057
2.661654	0.338136
2.676692	0.336236
2.691729	0.334358
2.706767	0.332500
2.721805	0.330663
2.736842	0.328846
2.751880	0.327049
2.766917	0.325272
2.781955	0.323514
2.796992	0.321774
2.812030	0.320053
2.827068	0.318351
2.842105	0.316667
2.857143	0.315000
2.872180	0.313351
2.887218	0.311719
2.902256	0.310104
2.917293	0.308505
2.932331	0.306923
2.947368	0.305357
2.962406	0.303807
2.977444	0.302273
2.992481	0.300754
3.007519	0.299250
3.022556	0.297761
3.037594	0.296287
3.052632	0.294828
3.067669	0.293382
3.082707	0.291951
3.097744	0.290534
3.112782	0.289130
3.127820	0.287740
3.142857	0.286364
3.157895	0.285000
3.172932	0.283649
3.187970	0.282311
3.203008	0.280986
3.218045	0.279673
3.233083	0.278372
3.248120	0.277083
3.263158	0.275806
3.278195	0.274541
3.293233	0.273288
3.308271	0.272045
3.323308	0.270814
3.338346	0.269595
3.353383	0.268386
3.368421	0.267188
3.383459	0.266000
3.398496	0.264823
3.413534	0.263656
3.428571	0.262500
3.443609	0.261354
3.458647	0.260217
3.473684	0.259091
3.488722	0.257974
3.503759	0.256867
3.518797	0.255769
3.533835	0.254681
3.548872	0.253602
3.563910	0.252532
3.578947	0.251471
3.593985	0.250418
3.609023	0.249375
3.624060	0.248340
3.639098	0.247314
3.654135	0.246296
3.669173	0.245287
3.684211	0.244286
3.699248	0.243293
3.714286	0.242308
3.729323	0.241331
3.744361	0.240361
3.759398	0.239400
3.774436	0.238446
3.789474	0.237500
3.804511	0.236561
3.819549	0.235630
3.834586	0.234706
3.849624	0.233789
3.864662	0.232879
3.879699	0.231977
3.894737	0.231081
3.909774	0.230192
3.924812	0.229310
3.939850	0.228435
3.954887	0.227567
3.969925	0.226705
3.984962	0.225849
4.000000	0.225000
4.015038	0.224157
4.030075	0.223321
4.045113	0.222491
4.060150	0.221667
4.075188	0.220849
4.090226	0.220037
4.105263	0.219231
4.120301	0.218431
4.135338	0.217636
4.150376	0.216848
4.165414	0.216065
4.180451	0.215288
4.195489	0.214516
4.210526	0.213750
4.225564	0.212989
4.240602	0.212234
4.255639	0.211484
4.270677	0.210739
4.285714	0.210000
4.300752	0.209266
4.315789	0.208537
4.330827	0.207813
4.345865	0.207093
4.360902	0.206379
4.375940	0.205670
4.390977	0.204966
4.406015	0.204266
4.421053	0.203571
4.436090	0.202881
4.451128	0.202196
4.466165	0.201515
4.481203	0.200839
4.496241	0.200167
4.511278	0.199500
4.526316	0.198837
4.541353	0.198179
4.556391	0.197525
4.571429	0.196875
4.586466	0.196230
4.601504	0.195588
4.616541	0.194951
4.631579	0.194318
4.646617	0.193689
4.661654	0.193065
4.676692	0.192444
4.691729	0.191827
4.706767	0.191214
4.721805	0.190605
4.736842	0.190000
4.751880	0.189399
4.766917	0.188801
4.781955	0.188208
4.796992	0.187618
4.812030	0.187031
4.827068	0.186449
4.842105	0.185870
4.857143	0.185294
4.872180	0.184722
4.887218	0.184154
4.902256	0.183589
4.917293	0.183028
4.932331	0.182470
4.947368	0.181915
4.962406	0.181364
4.977444	0.180816
4.992481	0.180271
5.007519	0.179730
5.022556	0.179192
5.037594	0.178657
5.052632	0.178125
5.067669	0.177596
5.082707	0.177071
5.097744	0.176549
5.112782	0.176029
5.127820	0.175513
5.142857	0.175000
5.157895	0.174490
