0.000000	0.400000
0.015038	0.475188
0.030075	0.550376
0.045113	0.625564
0.060150	0.700752
0.075188	0.775940
0.090226	0.851128
0.105263	0.926316
0.120301	1.000000
0.135338	1.000000
0.150376	1.000000
0.165414	1.000000
0.180451	1.000000
0.195489	1.000000
0.210526	1.000000
0.225564	1.000000
0.240602	1.000000
0.255639	1.000000
0.270677	1.000000
0.285714	1.000000
0.300752	1.000000
0.315789	1.000000
0.330827	1.000000
0.345865	1.000000
0.360902	1.000000
0.375940	1.000000
0.390977	1.000000
0.406015	1.000000
0.421053	1.000000
0.436090	1.000000
0.451128	1.000000
0.466165	1.000000
0.481203	1.000000
0.496241	1.000000
0.511278	1.000000
0.526316	1.000000
0.541353	1.000000
0.556391	1.000000
0.571429	1.000000
0.586466	1.000000
0.601504	0.997500
0.616541	0.973171
0.631579	0.950000
0.646617	0.927907
0.661654	0.906818
0.676692	0.886667
0.691729	0.867391
0.706767	0.848936
0.721805	0.831250
0.736842	0.814286
0.751880	0.798000
0.766917	0.782353
0.781955	0.767308
0.796992	0.752830
0.812030	0.738889
0.827068	0.725455
0.842105	0.712500
0.857143	0.700000
0.872180	0.687931
0.887218	0.676271
0.902256	0.665000
0.917293	0.654098
0.932331	0.643548
0.947368	0.633333
0.962406	0.623437
0.977444	0.613846
0.992481	0.604545
1.007519	0.595522
1.022556	0.586765
1.037594	0.578261
1.052632	0.570000
1.067669	0.561972
1.082707	0.554167
1.097744	0.546575
1.112782	0.539189
1.127820	0.532000
1.142857	0.525000
1.157895	0.518182
1.172932	0.511538
1.187970	0.505063
1.203008	0.498750
1.218045	0.492593
1.233083	0.486585
1.248120	0.480723
1.263158	0.475000
1.278195	0.469412
1.293233	0.463953
1.308271	0.458621
1.323308	0.453409
1.338346	0.448315
1.353383	0.443333
1.368421	0.438462
1.383459	0.433696
1.398496	0.429032
1.413534	0.424468
1.428571	0.420000
1.443609	0.415625
1.458647	0.411340
1.473684	0.407143
1.488722	0.403030
1.503759	0.399000
1.518797	0.395050
1.533835	0.391176
1.548872	0.387379
1.563910	0.383654
1.578947	0.380000
1.593985	0.376415
1.609023	0.372897
1.624060	0.369444
1.639098	0.366055
1.654135	0.362727
1.669173	0.359459
1.684211	0.356250
1.699248	0.353097
1.714286	0.350000
1.729323	0.346957
1.744361	0.343966
1.759398	0.341026
1.774436	0.338136
1.789474	0.335294
1.804511	0.332500
1.819549	0.329752
1.834586	0.327049
1.849624	0.324390
1.864662	0.321774
1.879699	0.319200
1.894737	0.316667
1.909774	0.314173
1.924812	0.311719
1.939850	0.309302
1.954887	0.306923
1.969925	0.304580
1.984962	0.302273
2.000000	0.300000
2.015038	0.297761
2.030075	0.295556
2.045113	0.293382
2.060150	0.291241
2.075188	0.289130
2.090226	0.287050
